Slab Width,Slab Length,AL,B,C,CA,NB,CR,CU,MN,MO,N,NI,P,S,SI,TI,V,Reheating Furnace Exit Temp,Finishing Temp,Coiling Temp,FM Exit Thickness,Coil Outr Dia,Avg line speed,weld pressure,Reduction Ratio,ACL-Thickness,ACL-Width,ACL-Length,O2 in Heating Element Furnace,Radiant Tube Furnace Dewpoint,After Tube Cooling Dewpoint,Rapid Jet Cooling Dewpoint,Coating Thickness,Drying Furnace Press,B50,Hardness,Coreloss-Before Aging,Coreloss After Aging,Permeability
1290.0,9460.0,0.222,0.0002,0.0022,0.001,0.0003,0.02,0.007,0.26,0.001,0.0017,0.007,0.074,0.0065,0.725,0.001,0.0015,1140.0,912.69696,678.92596,2.700004,1040.242,104.803,849.0,0.814815089,0.5,1200.0,1209.342,1.170623,-19.746,-20.438,-3.89971,0.88,-6.523,1.73,132.0,5.07,5.19,1935.0
1290.0,9450.0,0.222,0.0002,0.0022,0.001,0.0003,0.02,0.007,0.26,0.001,0.0017,0.007,0.074,0.0065,0.725,0.001,0.0015,1140.0,906.94086,680.15656,2.700001,1061.386,97.597,851.0,0.814814883,0.5,1200.0,1269.639,1.20527,-20.122,-22.787,-5.711413,0.82,-6.521,1.73,135.0,5.19,5.19,1989.0
1290.0,9450.0,0.222,0.0002,0.0022,0.001,0.0003,0.02,0.007,0.26,0.001,0.0017,0.007,0.074,0.0065,0.725,0.001,0.0015,1140.0,909.9165,681.1218,2.7000015,1702.09,97.097,843.0,0.814814918,0.5,1200.0,1263.27,1.203703,2.363,-13.527,-2.343067,0.83,-6.502,1.73,128.0,5.22,5.6,2004.0
1290.0,9460.0,0.244,0.0002,0.0019,0.001,0.0002,0.02,0.006,0.26,0.001,0.0017,0.007,0.072,0.0065,0.724,0.0009,0.0015,1140.0,915.06213,679.99646,2.7000027,1702.468,102.683,849.0,0.814815,0.5,415.0,982.892,1.229543,-20.262,-24.126,-16.38374,1.6,-6.986,1.73,131.0,5.41,5.41,2079.0
1290.0,9430.0,0.244,0.0002,0.0019,0.001,0.0002,0.02,0.006,0.26,0.001,0.0017,0.007,0.072,0.0065,0.724,0.0009,0.0015,1140.0,906.4499,679.9744,2.7000003,1697.097,102.655,850.0,0.814814835,0.5,415.0,919.724,1.218227,-19.579,-20.617,-13.92497,1.75,-7.004,1.73,132.0,5.69,5.69,1949.0
1290.0,9470.0,0.244,0.0002,0.0019,0.001,0.0002,0.02,0.006,0.26,0.001,0.0017,0.007,0.072,0.0065,0.724,0.0009,0.0015,1140.0,909.1411,680.9642,2.7000015,1702.554,103.131,850.0,0.814814918,0.5,415.0,1000.158,1.224599,-18.859,-15.819,-9.662301,1.63,-6.999,1.73,131.0,5.35,5.35,2023.0
1290.0,9460.0,0.244,0.0002,0.0019,0.001,0.0002,0.02,0.006,0.26,0.001,0.0017,0.007,0.072,0.0065,0.724,0.0009,0.0015,1140.0,911.8853,680.969,2.7000024,1693.315,104.972,843.0,0.814814979,0.5,1200.0,1292.569,1.204627,-15.953,-25.259,-13.37712,0.69,-6.881,1.71,131.0,5.04,5.04,1718.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0003,0.023,0.006,0.18,0.001,0.0016,0.007,0.048,0.005,0.694,0.0008,0.0006,1140.0,854.1121,681.34796,2.7999954,1094.002,107.092,851.0,0.821428278,0.5,1200.0,1474.627,1.184369,-22.691,-31.504,-17.49814,0.87,-6.525,1.74,123.0,5.55,5.59,2120.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0003,0.023,0.006,0.18,0.001,0.0016,0.007,0.048,0.005,0.694,0.0008,0.0006,1140.0,863.1963,679.1396,2.7999966,1074.35,102.459,842.0,0.821428355,0.5,1200.0,1407.69,1.183532,-22.164,-19.194,-11.14925,0.74,-6.804,1.75,123.0,5.77,5.77,2212.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0002,0.026,0.005,0.24,0.001,0.0013,0.007,0.048,0.005,0.682,0.0005,0.0004,1140.0,847.7467,680.1757,2.799998,1094.616,109.429,839.0,0.821428444,0.5,1200.0,1476.736,1.168054,-21.177,-34.187,-17.97601,0.85,-5.999,1.73,125.0,5.66,5.69,2040.0
1350.0,9600.0,0.003,0.0001,0.0013,0.0001,0.0003,0.027,0.006,0.25,0.001,0.002,0.007,0.044,0.005,0.72,0.0006,0.0006,1140.0,864.7959,683.51996,2.7999983,1099.567,105.375,849.0,0.821428463,0.5,1200.0,1493.801,1.19237,-22.036,-34.769,-16.64561,0.76,-6.496,1.73,130.0,6.13,6.21,1825.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0002,0.026,0.005,0.24,0.001,0.0013,0.007,0.048,0.005,0.682,0.0005,0.0004,1140.0,865.8395,682.0983,2.7999973,1094.516,107.91,840.0,0.821428399,0.5,1200.0,1476.392,1.180034,-21.774,-33.94,-17.78197,0.8,-6.148,1.75,124.0,5.73,5.77,2209.0
1350.0,9500.0,0.003,0.0001,0.0013,0.0001,0.0003,0.027,0.006,0.25,0.001,0.002,0.007,0.044,0.005,0.72,0.0006,0.0006,1140.0,851.1752,679.09973,2.7999973,1743.624,106.621,843.0,0.821428399,0.5,302.0,1026.631,1.160604,-0.775,-19.308,-13.29898,0.76,-6.141,1.74,126.0,6.14,6.14,1981.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0002,0.026,0.005,0.24,0.001,0.0013,0.007,0.048,0.005,0.682,0.0005,0.0004,1140.0,858.9465,681.7708,2.799997,1088.646,106.977,841.0,0.82142838,0.5,1200.0,1456.265,1.18711,-21.544,-32.106,-16.51763,0.86,-6.511,1.74,125.0,5.56,5.6,2120.0
1350.0,9600.0,0.003,0.0001,0.0013,0.0001,0.0003,0.027,0.006,0.25,0.001,0.002,0.007,0.044,0.005,0.72,0.0006,0.0006,1140.0,858.75574,679.50146,2.7999978,973.08,97.738,849.0,0.821428431,0.5,1200.0,1014.013,1.192556,-22.155,-19.953,-14.19515,0.81,-6.829,1.74,124.0,5.83,5.83,2073.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0002,0.026,0.005,0.24,0.001,0.0013,0.007,0.048,0.005,0.682,0.0005,0.0004,1140.0,867.24457,680.96136,2.799997,1736.936,102.306,840.0,0.82142838,0.5,302.0,1038.242,1.162614,-0.436,-17.093,-10.94876,0.77,-6.678,1.75,125.0,6.06,6.1,2169.0
1350.0,9600.0,0.003,0.0001,0.0013,0.0001,0.0003,0.027,0.006,0.25,0.001,0.002,0.007,0.044,0.005,0.72,0.0006,0.0006,1140.0,851.24347,677.52893,2.7999973,1747.265,107.657,847.0,0.821428399,0.5,1220.0,4390.172,1.216458,-7.086,-4.742,6.72576,1.7,-6.674,1.74,131.0,5.71,5.71,2046.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0002,0.026,0.005,0.24,0.001,0.0013,0.007,0.048,0.005,0.682,0.0005,0.0004,1140.0,863.33606,681.0212,2.7999978,1077.447,103.776,849.0,0.821428431,0.5,1200.0,1298.089,1.205219,-4.652,-9.933,-3.815966,0.82,-7.015,1.74,128.0,5.41,5.41,2122.0
1350.0,9500.0,0.003,0.0001,0.0013,0.0001,0.0003,0.027,0.006,0.25,0.001,0.002,0.007,0.044,0.005,0.72,0.0006,0.0006,1140.0,852.001,679.544,2.7999978,1096.766,106.007,851.0,0.821428431,0.5,1200.0,1484.139,1.181751,-22.442,-31.62,-18.03268,0.78,-6.444,1.74,126.0,5.86,5.92,2114.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0003,0.023,0.006,0.18,0.001,0.0016,0.007,0.048,0.005,0.694,0.0008,0.0006,1140.0,854.6183,679.2887,2.7999976,1735.707,107.341,852.0,0.821428418,0.5,261.0,1357.868,1.199946,-19.31,-26.338,-12.35459,0.8,-6.52,1.75,125.0,5.69,5.69,2230.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0002,0.026,0.005,0.24,0.001,0.0013,0.007,0.048,0.005,0.682,0.0005,0.0004,1140.0,859.6053,679.8836,2.7999973,1733.494,103.642,841.0,0.821428399,0.5,302.0,1037.743,1.168792,-0.008,-18.925,-11.62663,0.78,-6.022,1.74,126.0,5.84,5.84,2048.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0003,0.023,0.006,0.18,0.001,0.0016,0.007,0.048,0.005,0.694,0.0008,0.0006,1140.0,856.8228,680.8148,2.7999969,1753.902,107.221,841.0,0.821428374,0.5,261.0,1375.008,1.180079,-20.062,-26.502,-12.82722,0.79,-6.499,1.75,124.0,5.72,5.72,2202.0
1350.0,9600.0,0.003,0.0001,0.0013,0.0001,0.0003,0.027,0.006,0.25,0.001,0.002,0.007,0.044,0.005,0.72,0.0006,0.0006,1140.0,861.7442,680.3359,2.7999973,1755.882,103.145,847.0,0.821428399,0.5,1200.0,4437.588,1.209674,-21.758,-18.442,-13.21369,0.84,-6.815,1.74,125.0,6.0,6.0,2011.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0002,0.026,0.005,0.24,0.001,0.0013,0.007,0.048,0.005,0.682,0.0005,0.0004,1140.0,858.22394,679.3228,2.7999966,1270.823,105.38,848.0,0.821428355,0.5,1200.0,1996.603,1.176462,5.985,-22.368,-10.26293,0.79,-6.675,1.75,126.0,5.81,5.85,2264.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0002,0.026,0.005,0.24,0.001,0.0013,0.007,0.048,0.005,0.682,0.0005,0.0004,1140.0,859.0559,680.19745,2.7999969,1729.815,99.945,846.0,0.821428374,0.5,114.3,1019.966,1.215368,-12.197,-5.279,1.804393,1.76,-7.512,1.75,125.0,5.57,5.57,2183.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0003,0.023,0.006,0.18,0.001,0.0016,0.007,0.048,0.005,0.694,0.0008,0.0006,1140.0,856.4653,679.5528,2.799997,976.719,106.157,845.0,0.82142838,0.5,1200.0,1093.143,1.239795,-0.749,-23.471,-12.81703,0.81,-6.776,1.75,128.0,5.71,5.73,2226.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0003,0.023,0.006,0.18,0.001,0.0016,0.007,0.048,0.005,0.694,0.0008,0.0006,1140.0,860.9079,678.99493,2.7999964,1747.162,0.0,0.0,0.821428342,0.5,1220.0,4192.0,0.0,0.0,0.0,0.0,1.7,0.0,1.75,122.0,5.63,5.63,2239.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0003,0.023,0.006,0.18,0.001,0.0016,0.007,0.048,0.005,0.694,0.0008,0.0006,1140.0,849.56415,679.4709,2.7999973,972.846,105.667,850.0,0.821428399,0.5,1200.0,1012.739,1.207893,3.311,-29.917,-15.49935,0.81,-6.641,1.74,126.0,5.79,5.84,2106.0
1350.0,9500.0,0.002,0.0001,0.0012,0.0001,0.0003,0.023,0.006,0.18,0.001,0.0016,0.007,0.048,0.005,0.694,0.0008,0.0006,1140.0,856.0707,679.89233,2.799997,1077.95,103.005,842.0,0.82142838,0.5,1200.0,1302.76,1.196719,-21.625,-20.344,-13.57324,0.77,-6.703,1.75,124.0,5.61,5.61,2175.0
1100.0,7100.0,0.258,0.0002,0.0028,0.0002,0.0002,0.02,0.009,0.38,0.0006,0.0023,0.008,0.044,0.005,1.646,0.0015,0.0004,1140.0,861.63617,620.90796,2.699996,1484.967,97.648,851.0,0.81481454,0.5,244.0,2798.409,1.174625,-0.354,-5.224,4.985035,5.5,-8.018,1.67,160.0,4.29,4.29,1116.0
1100.0,7100.0,0.258,0.0002,0.0028,0.0002,0.0002,0.02,0.009,0.38,0.0006,0.0023,0.008,0.044,0.005,1.646,0.0015,0.0004,1140.0,854.43506,618.44934,2.6999984,1486.734,96.796,850.0,0.814814705,0.5,282.0,1457.52,1.170133,-1.148,-4.997,4.87707,5.5,-8.008,1.67,157.0,4.13,4.14,1119.0
1100.0,9100.0,0.258,0.0002,0.0028,0.0002,0.0002,0.02,0.009,0.38,0.0006,0.0023,0.008,0.044,0.005,1.646,0.0015,0.0004,1140.0,871.18695,620.1808,2.6999989,1701.363,92.627,845.0,0.814814739,0.5,244.0,1944.583,1.237945,-0.074,1.502,8.00874,5.4,-8.001,1.67,156.0,3.87,3.87,1120.0
1100.0,9100.0,0.258,0.0002,0.0028,0.0002,0.0002,0.02,0.009,0.38,0.0006,0.0023,0.008,0.044,0.005,1.646,0.0015,0.0004,1140.0,871.1702,618.77527,2.6999981,1692.653,92.916,848.0,0.814814684,0.5,244.0,1964.499,1.233665,-1.877,1.134,7.705061,5.44,-8.004,1.67,156.0,4.13,4.14,1141.0
1100.0,9500.0,0.272,0.0002,0.0027,0.0003,0.0003,0.02,0.008,0.36,0.0021,0.0028,0.008,0.039,0.0041,1.65,0.0015,0.0006,1140.0,865.0662,619.1026,2.6999981,1726.299,77.128,841.0,0.814814684,0.5,1000.0,1337.07,1.188597,-1.008,-4.264,-0.8589481,5.5,-8.014,1.67,159.0,4.04,4.04,1085.0
1100.0,9500.0,0.272,0.0002,0.0027,0.0003,0.0003,0.02,0.008,0.36,0.0021,0.0028,0.008,0.039,0.0041,1.65,0.0015,0.0006,1140.0,873.0189,620.5359,2.6999977,1737.178,97.6,850.0,0.814814657,0.5,244.0,1394.419,1.169222,0.333,-4.616,4.664084,5.8,-8.002,1.68,159.0,4.33,4.33,1143.0
1100.0,9500.0,0.272,0.0002,0.0027,0.0003,0.0003,0.02,0.008,0.36,0.0021,0.0028,0.008,0.039,0.0041,1.65,0.0015,0.0006,1140.0,877.3828,619.1934,2.6999974,1734.963,92.706,850.0,0.814814636,0.5,44.0,1358.555,1.160655,0.08,-3.212,5.600615,5.4,-7.997,1.68,160.0,4.65,4.65,1265.0
1100.0,9500.0,0.272,0.0002,0.0027,0.0003,0.0003,0.02,0.008,0.36,0.0021,0.0028,0.008,0.039,0.0041,1.65,0.0015,0.0006,1140.0,866.0371,620.2652,2.6999984,1736.198,96.759,841.0,0.814814705,0.5,244.0,1353.034,1.169264,-2.431,-11.614,-4.698415,5.6,-7.994,1.67,158.0,4.17,4.2,1070.0
1100.0,9500.0,0.272,0.0002,0.0027,0.0003,0.0003,0.02,0.008,0.36,0.0021,0.0028,0.008,0.039,0.0041,1.65,0.0015,0.0006,1140.0,878.009,624.1319,2.699998,1730.448,92.816,848.0,0.814814678,0.5,44.0,1346.021,1.192373,-3.704,-3.573,4.221139,5.32,-7.993,1.69,160.0,4.65,4.7,1319.0
1100.0,9500.0,0.272,0.0002,0.0027,0.0003,0.0003,0.02,0.008,0.36,0.0021,0.0028,0.008,0.039,0.0041,1.65,0.0015,0.0006,1140.0,874.18915,621.6333,2.6999974,1733.832,92.672,849.0,0.814814636,0.5,705.0,2011.746,1.167,-4.271,-2.133,5.691473,5.2,-8.019,1.68,160.0,4.41,4.43,1192.0
1100.0,9500.0,0.272,0.0002,0.0027,0.0003,0.0003,0.02,0.008,0.36,0.0021,0.0028,0.008,0.039,0.0041,1.65,0.0015,0.0006,1140.0,867.49243,618.55023,2.6999977,1736.797,97.034,848.0,0.814814657,0.5,244.0,1325.875,1.1776,-1.003,-7.126,3.427432,5.5,-7.986,1.67,159.0,4.19,4.2,1068.0
1100.0,9500.0,0.25,0.0002,0.0027,0.0003,0.0002,0.02,0.008,0.4,0.0005,0.0021,0.008,0.043,0.0049,1.603,0.0012,0.0007,1140.0,870.8664,617.41315,2.6999974,1731.266,92.818,846.0,0.814814636,0.5,44.0,1359.323,1.157408,1.12,-3.645,4.249341,5.16,-8.008,1.68,154.0,4.14,4.15,1206.0
1100.0,9100.0,0.258,0.0002,0.0028,0.0002,0.0002,0.02,0.009,0.38,0.0006,0.0023,0.008,0.044,0.005,1.646,0.0015,0.0004,1140.0,871.7642,621.502,2.6999974,1702.956,92.53,851.0,0.814814636,0.5,244.0,1963.206,1.236033,-0.486,1.385,7.843218,5.4,-8.002,1.68,157.0,4.29,4.29,1230.0
1100.0,9500.0,0.25,0.0002,0.0027,0.0003,0.0002,0.02,0.008,0.4,0.0005,0.0021,0.008,0.043,0.0049,1.603,0.0012,0.0007,1140.0,868.5366,619.95294,2.6999981,1736.117,92.843,850.0,0.814814684,0.5,88.0,1326.489,1.159495,-0.836,-3.589,4.244488,5.12,-7.989,1.68,153.0,4.24,4.25,1221.0
1100.0,9500.0,0.25,0.0002,0.0027,0.0003,0.0002,0.02,0.008,0.4,0.0005,0.0021,0.008,0.043,0.0049,1.603,0.0012,0.0007,1140.0,870.2956,620.08716,2.6999989,1729.004,92.848,842.0,0.814814739,0.5,88.0,1329.598,1.157467,-0.823,-3.789,4.273113,5.15,-7.995,1.67,154.0,4.17,4.17,1142.0
1100.0,9500.0,0.272,0.0002,0.0027,0.0003,0.0003,0.02,0.008,0.36,0.0021,0.0028,0.008,0.039,0.0041,1.65,0.0015,0.0006,1140.0,878.95795,621.61163,2.699998,1723.307,92.663,845.0,0.814814678,0.5,88.0,1332.449,1.168895,-1.156,-3.079,5.452691,5.3,-7.993,1.68,160.0,4.7,4.7,1240.0
1100.0,9500.0,0.263,0.0002,0.003,0.0003,0.0002,0.02,0.008,0.38,0.002,0.0019,0.008,0.043,0.0061,1.611,0.0015,0.0008,1140.0,868.6014,619.6733,2.6999981,1717.421,92.637,842.0,0.814814684,0.5,44.0,1441.69,1.157447,-1.206,-3.492,4.594923,5.15,-7.99,1.67,155.0,4.24,4.25,1160.0
1100.0,9500.0,0.263,0.0002,0.003,0.0003,0.0002,0.02,0.008,0.38,0.002,0.0019,0.008,0.043,0.0061,1.611,0.0015,0.0008,1140.0,869.6762,619.40326,2.6999986,1727.477,92.781,849.0,0.814814719,0.5,88.0,1436.878,1.157408,3.405,-3.603,3.693867,5.2,-7.985,1.67,156.0,4.25,4.26,1153.0
1100.0,9500.0,0.263,0.0002,0.003,0.0003,0.0002,0.02,0.008,0.38,0.002,0.0019,0.008,0.043,0.0061,1.611,0.0015,0.0008,1140.0,873.72906,620.3528,2.6999977,1722.022,92.616,851.0,0.814814657,0.5,244.0,2020.369,1.21912,-4.4,-1.191,5.622845,5.35,-7.999,1.68,158.0,4.52,4.53,1253.0
1100.0,9500.0,0.263,0.0002,0.003,0.0003,0.0002,0.02,0.008,0.38,0.002,0.0019,0.008,0.043,0.0061,1.611,0.0015,0.0008,1140.0,868.60516,620.8708,2.699999,1725.156,92.709,842.0,0.814814746,0.5,44.0,1307.395,1.157615,-0.2,-3.444,4.63501,5.3,-8.005,1.67,154.0,4.36,4.36,1187.0
1100.0,9500.0,0.263,0.0002,0.003,0.0003,0.0002,0.02,0.008,0.38,0.002,0.0019,0.008,0.043,0.0061,1.611,0.0015,0.0008,1140.0,869.5751,621.59406,2.7000003,1578.851,0.0,0.0,0.814814835,0.5,88.0,1620.084,0.0,0.0,0.0,0.0,4.4,0.0,1.67,155.0,4.04,4.04,1105.0
1100.0,9500.0,0.258,0.0002,0.0028,0.0002,0.0002,0.02,0.009,0.38,0.0006,0.0023,0.008,0.044,0.005,1.646,0.0015,0.0004,1140.0,872.0365,621.12024,2.6999984,1693.524,92.516,847.0,0.814814705,0.5,705.0,1907.392,1.203664,-0.623,0.984,7.59528,5.15,-8.015,1.67,154.0,4.19,4.19,1152.0
1100.0,9500.0,0.263,0.0002,0.003,0.0003,0.0002,0.02,0.008,0.38,0.002,0.0019,0.008,0.043,0.0061,1.611,0.0015,0.0008,1140.0,871.5146,620.6269,2.6999989,1735.839,92.736,855.0,0.814814739,0.5,88.0,1324.416,1.157376,0.84,-3.575,4.35621,5.3,-8.002,1.68,156.0,4.41,4.41,1205.0
1100.0,9500.0,0.258,0.0002,0.0028,0.0002,0.0002,0.02,0.009,0.38,0.0006,0.0023,0.008,0.044,0.005,1.646,0.0015,0.0004,1140.0,871.0576,621.46643,2.7000005,1736.387,92.623,842.0,0.814814849,0.5,88.0,1355.511,1.180614,-2.187,-3.432,4.242721,5.0,-7.997,1.68,159.0,4.05,4.05,1183.0
1100.0,9500.0,0.25,0.0002,0.0027,0.0003,0.0002,0.02,0.008,0.4,0.0005,0.0021,0.008,0.043,0.0049,1.603,0.0012,0.0007,1140.0,870.65027,621.30206,2.6999993,1555.674,95.24,846.0,0.814814767,0.5,244.0,1569.789,1.163004,-0.979,-4.561,5.111633,5.4,-7.99,1.68,158.0,4.35,4.37,1194.0
1100.0,9500.0,0.25,0.0002,0.0027,0.0003,0.0002,0.02,0.008,0.4,0.0005,0.0021,0.008,0.043,0.0049,1.603,0.0012,0.0007,1140.0,872.333,620.1513,2.699998,1732.278,92.87,855.0,0.814814678,0.5,88.0,1359.398,1.157408,-1.148,-3.577,4.436316,5.0,-8.006,1.68,154.0,4.3,4.3,1253.0
1100.0,9500.0,0.263,0.0002,0.003,0.0003,0.0002,0.02,0.008,0.38,0.002,0.0019,0.008,0.043,0.0061,1.611,0.0015,0.0008,1140.0,876.15216,618.84784,2.7000008,1728.875,92.719,843.0,0.81481487,0.5,44.0,1323.255,1.162027,-1.334,-2.886,5.101094,5.0,-7.996,1.68,158.0,4.41,4.41,1233.0
1100.0,9500.0,0.25,0.0002,0.0027,0.0003,0.0002,0.02,0.008,0.4,0.0005,0.0021,0.008,0.043,0.0049,1.603,0.0012,0.0007,1140.0,868.6362,620.20337,2.6999989,1689.148,96.667,841.0,0.814814739,0.5,282.0,1956.544,1.166018,-0.519,-8.522,1.459741,5.4,-8.0,1.67,159.0,4.11,4.12,1126.0
1100.0,9500.0,0.25,0.0002,0.0027,0.0003,0.0002,0.02,0.008,0.4,0.0005,0.0021,0.008,0.043,0.0049,1.603,0.0012,0.0007,1140.0,865.0719,621.94684,2.699995,1703.406,96.889,853.0,0.814814472,0.5,282.0,1988.391,1.162528,-1.554,-10.939,-2.451333,5.5,-7.992,1.68,157.0,4.65,4.65,1222.0
1300.0,9200.0,0.526,0.0005,0.002,0.002,0.0002,0.02,0.014,0.3,0.001,0.0013,0.006,0.015,0.003,2.7,0.001,0.0009,1140.0,878.81506,683.2653,2.5999954,1017.256,73.472,851.0,0.807691967,0.5,1200.0,179.193,1.223218,-29.262,-37.051,-24.15626,1.33,-6.248,1.68,210.0,2.79,2.83,1103.0
1300.0,9370.0,0.496,0.0004,0.002,0.002,0.0003,0.02,0.015,0.3,0.001,0.0015,0.006,0.018,0.003,2.623,0.001,0.0009,1140.0,879.93646,684.5611,2.5999963,1703.095,72.815,848.0,0.807692034,0.5,1200.0,967.728,1.213617,-27.497,-34.048,-20.50517,1.25,-6.203,1.68,204.0,2.74,2.74,1127.0
1300.0,9380.0,0.496,0.0004,0.002,0.002,0.0003,0.02,0.015,0.3,0.001,0.0015,0.006,0.018,0.003,2.623,0.001,0.0009,1140.0,876.84644,680.1842,2.5999978,949.506,73.491,847.0,0.807692145,0.5,1200.0,218.047,1.208101,-29.852,-39.958,-24.56611,1.38,-6.231,1.69,194.0,2.8,2.85,1205.0
1300.0,9400.0,0.511,0.0005,0.002,0.002,0.0002,0.02,0.014,0.25,0.001,0.0019,0.006,0.015,0.003,2.75,0.001,0.0009,1140.0,873.82404,675.3447,2.5999987,1682.788,68.786,852.0,0.807692212,0.5,1200.0,257.325,1.213703,-23.915,-34.794,-27.84161,1.2,-6.762,1.68,203.0,2.79,2.8,1078.0
1300.0,9390.0,0.511,0.0005,0.002,0.002,0.0002,0.02,0.014,0.25,0.001,0.0019,0.006,0.015,0.003,2.688,0.001,0.0009,1140.0,876.41516,687.5457,2.5999982,943.877,73.466,847.0,0.807692175,0.5,1200.0,177.919,1.23427,-31.26,-39.143,-23.63784,1.26,-6.312,1.68,200.0,2.73,2.77,1118.0
1300.0,9090.0,0.526,0.0005,0.002,0.002,0.0002,0.02,0.014,0.3,0.001,0.0013,0.006,0.015,0.003,2.7,0.001,0.0009,1140.0,875.57697,682.09033,2.5999987,1024.373,74.761,845.0,0.807692212,0.5,1200.0,1161.146,1.23902,-29.103,-22.616,-9.071955,1.4,-6.488,1.68,201.0,2.83,2.83,1098.0
1300.0,9370.0,0.511,0.0005,0.002,0.002,0.0002,0.02,0.014,0.25,0.001,0.0019,0.006,0.015,0.003,2.688,0.001,0.0009,1140.0,875.83453,690.62695,2.5999982,930.109,69.362,850.0,0.807692175,0.5,1200.0,892.781,1.23235,-30.438,-33.937,-20.39004,1.25,-6.2,1.68,210.0,2.67,2.69,1090.0
1300.0,9410.0,0.496,0.0004,0.002,0.002,0.0003,0.02,0.015,0.3,0.001,0.0015,0.006,0.018,0.003,2.623,0.001,0.0009,1140.0,878.0307,690.17773,2.5999982,1253.603,72.506,844.0,0.807692175,0.5,114.3,1338.101,1.219385,-29.634,-22.599,-9.036083,0.85,-6.514,1.68,205.0,2.75,2.75,1099.0
1300.0,9390.0,0.496,0.0004,0.002,0.002,0.0003,0.02,0.015,0.3,0.001,0.0015,0.006,0.018,0.003,2.623,0.001,0.0009,1140.0,877.2439,683.1808,2.5999985,929.749,70.158,843.0,0.807692197,0.5,1200.0,859.448,1.178221,-16.401,-15.943,-15.75706,1.32,-6.456,1.68,200.0,2.73,2.73,1090.0
1300.0,9390.0,0.496,0.0004,0.002,0.002,0.0003,0.02,0.015,0.3,0.001,0.0015,0.006,0.018,0.003,2.623,0.001,0.0009,1140.0,876.8316,691.4831,2.5999978,1669.976,68.701,841.0,0.807692145,0.5,1200.0,1081.741,1.175875,-16.113,-20.512,-7.783319,1.27,-7.515,1.69,196.0,2.81,2.82,1198.0
1300.0,9450.0,0.496,0.0004,0.002,0.002,0.0003,0.02,0.015,0.3,0.001,0.0015,0.006,0.018,0.003,2.623,0.001,0.0009,1140.0,878.86865,688.0832,2.599998,1700.975,68.425,852.0,0.80769216,0.5,76.2,1274.1,1.212654,-29.72,-6.503,5.814571,1.85,-7.509,1.68,195.0,2.69,2.7,1123.0
1300.0,9370.0,0.511,0.0005,0.002,0.002,0.0002,0.02,0.014,0.25,0.001,0.0019,0.006,0.015,0.003,2.688,0.001,0.0009,1140.0,876.96265,679.1098,2.5999987,1691.842,73.39,849.0,0.807692212,0.5,1200.0,362.42,1.214078,-29.398,-36.586,-21.94884,1.22,-6.284,1.68,206.0,2.75,2.77,1105.0
1300.0,9370.0,0.526,0.0005,0.002,0.002,0.0002,0.02,0.014,0.3,0.001,0.0013,0.006,0.015,0.003,2.7,0.001,0.0009,1140.0,872.8194,688.8709,2.599998,940.455,68.81,849.0,0.80769216,0.5,1200.0,821.231,1.230555,-25.242,-36.667,-28.93887,1.35,-6.679,1.69,203.0,2.69,2.69,1161.0
1300.0,9410.0,0.511,0.0005,0.002,0.002,0.0002,0.02,0.014,0.25,0.001,0.0019,0.006,0.015,0.003,2.688,0.001,0.0009,1140.0,877.6783,688.35504,2.5999994,944.206,73.384,850.0,0.807692263,0.5,1200.0,188.11,1.195967,-29.598,-36.947,-22.56874,1.33,-6.279,1.68,204.0,2.72,2.73,1068.0
1300.0,9400.0,0.511,0.0005,0.002,0.002,0.0002,0.02,0.014,0.25,0.001,0.0019,0.006,0.015,0.003,2.688,0.001,0.0009,1140.0,878.2945,677.08636,2.599999,1694.343,68.728,849.0,0.807692234,0.5,1200.0,1217.622,1.175737,-21.29,-16.855,-0.4079602,1.3,-7.231,1.68,200.0,2.77,2.79,1129.0
1300.0,9390.0,0.511,0.0005,0.002,0.002,0.0002,0.02,0.014,0.25,0.001,0.0019,0.006,0.015,0.003,2.688,0.001,0.0009,1140.0,868.4634,686.8548,2.599999,1692.074,68.718,841.0,0.807692234,0.5,1150.0,939.25,1.210945,-27.491,-9.036,6.817254,1.96,-7.509,1.69,170.0,3.07,3.07,1226.0
